# frozen_commit=03d263d44f0277d883c24b1be0b98e3a48519291
# baseline_count=1014
# path	kind	symbol	provenance	owner	consumers	decision_reference
crates/fabric/src/contract/command.rs	enum	ClientCommand	governed	fabric	aletheon,interact,gateway,executive	docs/plans/Aletheon_Architecture_Stabilization_and_Convergence_Plan_2026-08-04.md#A2
crates/fabric/src/contract/command.rs	enum	ClientIntentError	governed	fabric	aletheon,interact,gateway,executive	docs/plans/Aletheon_Architecture_Stabilization_and_Convergence_Plan_2026-08-04.md#A2
crates/fabric/src/contract/command.rs	enum	ClientSurface	governed	fabric	aletheon,interact,gateway,executive	docs/plans/Aletheon_Architecture_Stabilization_and_Convergence_Plan_2026-08-04.md#A2
crates/fabric/src/contract/command.rs	enum	CommandAvailability	governed	fabric	aletheon,interact,gateway	docs/plans/Aletheon_User_Experience_and_Engineering_Workflow_Plan_2026-08-04.md#4.2
crates/fabric/src/contract/command.rs	enum	CommandExecution	governed	fabric	aletheon,interact,gateway,executive	docs/plans/Aletheon_User_Experience_and_Engineering_Workflow_Plan_2026-08-04.md#4.2
crates/fabric/src/contract/command.rs	enum	CommandId	governed	fabric	aletheon,interact,gateway,executive	docs/plans/Aletheon_Architecture_Stabilization_and_Convergence_Plan_2026-08-04.md#A2
crates/fabric/src/contract/command.rs	enum	CommandSurface	governed	fabric	aletheon,interact,gateway	docs/plans/Aletheon_User_Experience_and_Engineering_Workflow_Plan_2026-08-04.md#4.2
crates/fabric/src/contract/command.rs	enum	CommandVisibility	governed	fabric	aletheon,interact,gateway	docs/plans/Aletheon_User_Experience_and_Engineering_Workflow_Plan_2026-08-04.md#4.2
crates/fabric/src/contract/command.rs	enum	TaskKindArg	governed	fabric	aletheon,interact	docs/plans/Aletheon_Architecture_Stabilization_and_Convergence_Plan_2026-08-04.md#A2
crates/fabric/src/contract/command.rs	struct	ClientIntent	governed	fabric	aletheon,interact,gateway,executive	docs/plans/Aletheon_Architecture_Stabilization_and_Convergence_Plan_2026-08-04.md#A2
crates/fabric/src/contract/command.rs	struct	CommandSpec	governed	fabric	aletheon,interact,gateway,executive	docs/plans/Aletheon_Architecture_Stabilization_and_Convergence_Plan_2026-08-04.md#A2
crates/fabric/src/contract/command.rs	struct	StatusIntent	governed	fabric	aletheon,interact,gateway,executive	docs/plans/Aletheon_Architecture_Stabilization_and_Convergence_Plan_2026-08-04.md#A2
crates/fabric/src/contract/command.rs	struct	SubmitPromptIntent	governed	fabric	aletheon,interact,gateway,executive	docs/plans/Aletheon_Architecture_Stabilization_and_Convergence_Plan_2026-08-04.md#A2
crates/fabric/src/dasein/context.rs	enum	AssertionSource	baseline	-	-	-
crates/fabric/src/dasein/context.rs	struct	AssertionSnapshot	baseline	-	-	-
crates/fabric/src/dasein/context.rs	struct	BewandtnisSnapshot	baseline	-	-	-
crates/fabric/src/dasein/context.rs	struct	CareStructureSnapshot	baseline	-	-	-
crates/fabric/src/dasein/context.rs	struct	ConcernSnapshot	baseline	-	-	-
crates/fabric/src/dasein/context.rs	struct	DaseinContext	baseline	-	-	-
crates/fabric/src/dasein/context.rs	struct	EntitySnapshot	baseline	-	-	-
crates/fabric/src/dasein/context.rs	struct	NegatedAssertionSnapshot	baseline	-	-	-
crates/fabric/src/dasein/context.rs	struct	PossibilitySnapshot	baseline	-	-	-
crates/fabric/src/dasein/context.rs	struct	PresentSnapshot	baseline	-	-	-
crates/fabric/src/dasein/context.rs	struct	ProtentionSnapshot	baseline	-	-	-
crates/fabric/src/dasein/context.rs	struct	RentionalSnapshot	baseline	-	-	-
crates/fabric/src/dasein/context.rs	struct	SelfModelSnapshot	baseline	-	-	-
crates/fabric/src/dasein/context.rs	struct	TemporalStreamSnapshot	baseline	-	-	-
crates/fabric/src/dasein/event.rs	enum	DaseinEvent	baseline	-	-	-
crates/fabric/src/dasein/event.rs	enum	TemporalEventKind	baseline	-	-	-
crates/fabric/src/dasein/ops.rs	trait	DaseinOps	baseline	-	-	-
crates/fabric/src/dasein/transition.rs	enum	CareActionKind	baseline	-	-	-
crates/fabric/src/dasein/transition.rs	enum	ExperienceSource	baseline	-	-	-
crates/fabric/src/dasein/transition.rs	enum	InterpretedExperience	baseline	-	-	-
crates/fabric/src/dasein/transition.rs	enum	OutcomeStatus	baseline	-	-	-
crates/fabric/src/dasein/transition.rs	enum	SelfSignal	baseline	-	-	-
crates/fabric/src/dasein/transition.rs	struct	ExperienceProvenance	baseline	-	-	-
crates/fabric/src/dasein/transition.rs	struct	NarrativeEntryId	baseline	-	-	-
crates/fabric/src/dasein/transition.rs	struct	SelfEventId	baseline	-	-	-
crates/fabric/src/dasein/transition.rs	struct	SelfEventV1	baseline	-	-	-
crates/fabric/src/dasein/transition.rs	struct	SelfLineageV1	baseline	-	-	-
crates/fabric/src/dasein/transition.rs	struct	SelfTransitionReceipt	baseline	-	-	-
crates/fabric/src/dasein/transition.rs	struct	SelfTransitionRequest	baseline	-	-	-
crates/fabric/src/dasein/transition.rs	struct	SelfVersion	baseline	-	-	-
crates/fabric/src/dasein/types.rs	enum	AffectTone	baseline	-	-	-
crates/fabric/src/dasein/types.rs	enum	AngstSource	baseline	-	-	-
crates/fabric/src/dasein/types.rs	enum	BoredomDepth	baseline	-	-	-
crates/fabric/src/dasein/types.rs	enum	ReadinessState	baseline	-	-	-
crates/fabric/src/dasein/types.rs	enum	Stimmung	baseline	-	-	-
crates/fabric/src/events/evolution.rs	enum	Assessment	baseline	-	-	-
crates/fabric/src/events/evolution.rs	enum	LlmPurpose	baseline	-	-	-
crates/fabric/src/events/evolution.rs	struct	AgentSpawnedPayload	baseline	-	-	-
crates/fabric/src/events/evolution.rs	struct	AgentStartedPayload	baseline	-	-	-
crates/fabric/src/events/evolution.rs	struct	AgentStoppedPayload	baseline	-	-	-
crates/fabric/src/events/evolution.rs	struct	CognitivePulseEvent	baseline	-	-	-
crates/fabric/src/events/evolution.rs	struct	EvolutionResultPayload	baseline	-	-	-
crates/fabric/src/events/evolution.rs	struct	EvolutionTriggeredPayload	baseline	-	-	-
crates/fabric/src/events/evolution.rs	struct	LearnedRule	baseline	-	-	-
crates/fabric/src/events/evolution.rs	struct	MutationIntentPayload	baseline	-	-	-
crates/fabric/src/events/evolution.rs	struct	ProviderHealth	baseline	-	-	-
crates/fabric/src/events/evolution.rs	struct	ReflectionPayload	baseline	-	-	-
crates/fabric/src/events/evolution.rs	struct	RuleExtractedPayload	baseline	-	-	-
crates/fabric/src/events/evolution.rs	struct	ToolObservationPayload	baseline	-	-	-
crates/fabric/src/events/routing_policy.rs	enum	RouteAction	baseline	-	-	-
crates/fabric/src/events/routing_policy.rs	struct	RoutingPolicy	baseline	-	-	-
crates/fabric/src/events/spine.rs	enum	EventPayload	baseline	-	-	-
crates/fabric/src/events/spine.rs	enum	EventVisibility	baseline	-	-	-
crates/fabric/src/events/spine.rs	struct	EventIdentity	baseline	-	-	-
crates/fabric/src/events/spine.rs	struct	EventPosition	baseline	-	-	-
crates/fabric/src/events/spine.rs	struct	ParentEventId	baseline	-	-	-
crates/fabric/src/events/spine.rs	struct	SpineEvent	baseline	-	-	-
crates/fabric/src/events/spine.rs	struct	TreeSequence	baseline	-	-	-
crates/fabric/src/events/spine.rs	struct	UnsequencedEvent	baseline	-	-	-
crates/fabric/src/events/spine.rs	trait	EventSpine	baseline	-	-	-
crates/fabric/src/events/subscription.rs	struct	Subscription	baseline	-	-	-
crates/fabric/src/events/subscription.rs	struct	SubscriptionRegistry	baseline	-	-	-
crates/fabric/src/events/subscription.rs	type	AsyncEnvelopeHandler	baseline	-	-	-
crates/fabric/src/events/subscription.rs	type	EnvelopeHandler	baseline	-	-	-
crates/fabric/src/events/types.rs	enum	EventType	baseline	-	-	-
crates/fabric/src/events/types.rs	enum	Priority	baseline	-	-	-
crates/fabric/src/events/types.rs	struct	SubscriptionId	baseline	-	-	-
crates/fabric/src/events/ui_event.rs	enum	AwarenessLevel	baseline	-	-	-
crates/fabric/src/events/ui_event.rs	enum	ClientEvent	baseline	-	-	-
crates/fabric/src/events/ui_event.rs	enum	CollaborationMode	baseline	-	-	-
crates/fabric/src/events/ui_event.rs	enum	EvolutionStage	baseline	-	-	-
crates/fabric/src/events/ui_event.rs	enum	InterruptReason	baseline	-	-	-
crates/fabric/src/events/ui_event.rs	enum	SubAgentState	baseline	-	-	-
crates/fabric/src/events/ui_event.rs	enum	SubAgentStatus	baseline	-	-	-
crates/fabric/src/events/ui_event.rs	struct	PlanUpdate	baseline	-	-	-
crates/fabric/src/events/ui_event.rs	struct	SubAgentHandle	baseline	-	-	-
crates/fabric/src/include/admission.rs	trait	AdmissionController	baseline	-	-	-
crates/fabric/src/include/admission.rs	trait	BudgetController	baseline	-	-	-
crates/fabric/src/include/admission.rs	trait	LeaseManager	baseline	-	-	-
crates/fabric/src/include/agora.rs	enum	AgoraOperation	baseline	-	-	-
crates/fabric/src/include/agora.rs	enum	RejectReason	baseline	-	-	-
crates/fabric/src/include/agora.rs	struct	AgoraCommit	baseline	-	-	-
crates/fabric/src/include/agora.rs	struct	AgoraProposal	baseline	-	-	-
crates/fabric/src/include/agora.rs	struct	AgoraView	baseline	-	-	-
crates/fabric/src/include/agora.rs	struct	AgoraViewRequest	baseline	-	-	-
crates/fabric/src/include/agora.rs	struct	CommitReceipt	baseline	-	-	-
crates/fabric/src/include/agora.rs	struct	VersionConflict	baseline	-	-	-
crates/fabric/src/include/agora.rs	struct	WorkspaceCommitPermit	baseline	-	-	-
crates/fabric/src/include/agora.rs	trait	AgoraOps	baseline	-	-	-
crates/fabric/src/include/agora.rs	trait	AgoraService	baseline	-	-	-
crates/fabric/src/include/body.rs	enum	SideEffectKind	baseline	-	-	-
crates/fabric/src/include/body.rs	struct	Action	baseline	-	-	-
crates/fabric/src/include/body.rs	struct	ActionResult	baseline	-	-	-
crates/fabric/src/include/body.rs	struct	SideEffect	baseline	-	-	-
crates/fabric/src/include/body.rs	trait	BodyRuntime	baseline	-	-	-
crates/fabric/src/include/capability_invoker.rs	trait	CapabilityInvoker	baseline	-	-	-
crates/fabric/src/include/chronos.rs	struct	Elapsed	baseline	-	-	-
crates/fabric/src/include/chronos.rs	trait	Clock	baseline	-	-	-
crates/fabric/src/include/chronos.rs	trait	Timer	baseline	-	-	-
crates/fabric/src/include/cognit.rs	enum	CriticismDimension	baseline	-	-	-
crates/fabric/src/include/cognit.rs	enum	CriticismSeverity	baseline	-	-	-
crates/fabric/src/include/cognit.rs	enum	ReflectionOutcome	baseline	-	-	-
crates/fabric/src/include/cognit.rs	enum	ReflectionTrigger	baseline	-	-	-
crates/fabric/src/include/cognit.rs	struct	BehaviorAdjustment	baseline	-	-	-
crates/fabric/src/include/cognit.rs	struct	CostEstimate	baseline	-	-	-
crates/fabric/src/include/cognit.rs	struct	Critique	baseline	-	-	-
crates/fabric/src/include/cognit.rs	struct	EvolutionLogEntry	baseline	-	-	-
crates/fabric/src/include/cognit.rs	struct	ExecutionResult	baseline	-	-	-
crates/fabric/src/include/cognit.rs	struct	Experience	baseline	-	-	-
crates/fabric/src/include/cognit.rs	struct	LearnedRule	baseline	-	-	-
crates/fabric/src/include/cognit.rs	struct	Observation	baseline	-	-	-
crates/fabric/src/include/cognit.rs	struct	Plan	baseline	-	-	-
crates/fabric/src/include/cognit.rs	struct	PlanStep	baseline	-	-	-
crates/fabric/src/include/cognit.rs	struct	Reflection	baseline	-	-	-
crates/fabric/src/include/cognit.rs	struct	ReflectionEntry	baseline	-	-	-
crates/fabric/src/include/cognit.rs	trait	CognitOps	baseline	-	-	-
crates/fabric/src/include/compaction.rs	enum	CompactionFailure	baseline	-	-	-
crates/fabric/src/include/compaction.rs	enum	CompactionStrategy	baseline	-	-	-
crates/fabric/src/include/compaction.rs	struct	CompactionOutcome	baseline	-	-	-
crates/fabric/src/include/compaction.rs	trait	CompactorTrait	baseline	-	-	-
crates/fabric/src/include/extension_provider.rs	trait	AgentRuntimeProvider	baseline	-	-	-
crates/fabric/src/include/extension_provider.rs	trait	ConnectorProvider	baseline	-	-	-
crates/fabric/src/include/extension_provider.rs	trait	HookProvider	baseline	-	-	-
crates/fabric/src/include/extension_provider.rs	trait	ToolProvider	baseline	-	-	-
crates/fabric/src/include/memory.rs	enum	CompactStrategy	baseline	-	-	-
crates/fabric/src/include/memory.rs	enum	MemoryType	baseline	-	-	-
crates/fabric/src/include/memory.rs	struct	CompactResult	baseline	-	-	-
crates/fabric/src/include/memory.rs	struct	MemoryEntry	baseline	-	-	-
crates/fabric/src/include/memory.rs	struct	MemoryFilter	baseline	-	-	-
crates/fabric/src/include/memory.rs	struct	MemoryHandle	baseline	-	-	-
crates/fabric/src/include/memory.rs	struct	MemoryQuery	baseline	-	-	-
crates/fabric/src/include/memory.rs	struct	MemoryStats	baseline	-	-	-
crates/fabric/src/include/memory.rs	trait	EmbeddingProvider	baseline	-	-	-
crates/fabric/src/include/memory.rs	trait	MemoryBackend	baseline	-	-	-
crates/fabric/src/include/memory.rs	trait	ProviderBackpressurePort	baseline	-	-	-
crates/fabric/src/include/memory.rs	trait	ProviderRequestPermit	baseline	-	-	-
crates/fabric/src/include/meta.rs	enum	Recommendation	baseline	-	-	-
crates/fabric/src/include/meta.rs	struct	Evaluation	baseline	-	-	-
crates/fabric/src/include/meta.rs	struct	MigrationResult	baseline	-	-	-
crates/fabric/src/include/meta.rs	struct	RuntimeCandidate	baseline	-	-	-
crates/fabric/src/include/meta.rs	struct	TestResult	baseline	-	-	-
crates/fabric/src/include/meta.rs	trait	MetaRuntimeOps	baseline	-	-	-
crates/fabric/src/include/plugin.rs	struct	PluginContext	baseline	-	-	-
crates/fabric/src/include/plugin.rs	trait	Plugin	baseline	-	-	-
crates/fabric/src/include/process.rs	struct	OperationHandle	baseline	-	-	-
crates/fabric/src/include/process.rs	struct	ProcessHandle	baseline	-	-	-
crates/fabric/src/include/process.rs	trait	OperationManager	baseline	-	-	-
crates/fabric/src/include/process.rs	trait	ProcessManager	baseline	-	-	-
crates/fabric/src/include/runtime.rs	enum	AgentStatus	baseline	-	-	-
crates/fabric/src/include/runtime.rs	enum	ScheduleKind	baseline	-	-	-
crates/fabric/src/include/runtime.rs	struct	AgentInfo	baseline	-	-	-
crates/fabric/src/include/runtime.rs	struct	ScheduledTask	baseline	-	-	-
crates/fabric/src/include/self_field.rs	enum	AwarenessExtension	baseline	-	-	-
crates/fabric/src/include/self_field.rs	enum	AwarenessRiskLevel	baseline	-	-	-
crates/fabric/src/include/self_field.rs	enum	ConflictSource	baseline	-	-	-
crates/fabric/src/include/self_field.rs	enum	IntentSource	baseline	-	-	-
crates/fabric/src/include/self_field.rs	enum	Resolution	baseline	-	-	-
crates/fabric/src/include/self_field.rs	enum	SelfState	baseline	-	-	-
crates/fabric/src/include/self_field.rs	enum	Verdict	baseline	-	-	-
crates/fabric/src/include/self_field.rs	enum	VerdictAction	baseline	-	-	-
crates/fabric/src/include/self_field.rs	struct	AwarenessCore	baseline	-	-	-
crates/fabric/src/include/self_field.rs	struct	AwarenessExtensionCounts	baseline	-	-	-
crates/fabric/src/include/self_field.rs	struct	AwarenessGrowthSuggestion	baseline	-	-	-
crates/fabric/src/include/self_field.rs	struct	Care	baseline	-	-	-
crates/fabric/src/include/self_field.rs	struct	Conflict	baseline	-	-	-
crates/fabric/src/include/self_field.rs	struct	Identity	baseline	-	-	-
crates/fabric/src/include/self_field.rs	struct	Intent	baseline	-	-	-
crates/fabric/src/include/self_field.rs	struct	MutationIntent	baseline	-	-	-
crates/fabric/src/include/self_field.rs	struct	SelfAwareness	baseline	-	-	-
crates/fabric/src/include/self_field.rs	trait	SelfFieldOps	baseline	-	-	-
crates/fabric/src/include/self_field.rs	trait	VerdictHandler	baseline	-	-	-
crates/fabric/src/include/space.rs	trait	SpaceManager	baseline	-	-	-
crates/fabric/src/include/subsystem.rs	enum	InitPhase	baseline	-	-	-
crates/fabric/src/include/subsystem.rs	enum	SubsystemHealth	baseline	-	-	-
crates/fabric/src/include/subsystem.rs	struct	SubsystemContext	baseline	-	-	-
crates/fabric/src/include/subsystem.rs	struct	Version	baseline	-	-	-
crates/fabric/src/include/subsystem.rs	trait	Subsystem	baseline	-	-	-
crates/fabric/src/include/turn.rs	enum	CapabilityErrorClass	baseline	-	-	-
crates/fabric/src/include/turn.rs	enum	CapabilityRetryDisposition	baseline	-	-	-
crates/fabric/src/include/turn.rs	enum	CapabilityTerminalStatus	baseline	-	-	-
crates/fabric/src/include/turn.rs	enum	TurnRequirement	baseline	-	-	-
crates/fabric/src/include/turn.rs	struct	AgoraView	baseline	-	-	-
crates/fabric/src/include/turn.rs	struct	CapabilityAuthority	baseline	-	-	-
crates/fabric/src/include/turn.rs	struct	CapabilityCall	baseline	-	-	-
crates/fabric/src/include/turn.rs	struct	CapabilityReceiptDetails	baseline	-	-	-
crates/fabric/src/include/turn.rs	struct	CapabilityRequest	baseline	-	-	-
crates/fabric/src/include/turn.rs	struct	CapabilityResult	baseline	-	-	-
crates/fabric/src/include/turn.rs	struct	CapabilityTerminalReceipt	baseline	-	-	-
crates/fabric/src/include/turn.rs	struct	DaseinView	baseline	-	-	-
crates/fabric/src/include/turn.rs	struct	InvocationControl	baseline	-	-	-
crates/fabric/src/include/turn.rs	struct	NoopTurnEventSink	baseline	-	-	-
crates/fabric/src/include/turn.rs	struct	RecallRequest	baseline	-	-	-
crates/fabric/src/include/turn.rs	struct	RecallSet	baseline	-	-	-
crates/fabric/src/include/turn.rs	struct	StubTurnServices	baseline	-	-	-
crates/fabric/src/include/turn.rs	trait	TurnEventSink	baseline	-	-	-
crates/fabric/src/include/turn.rs	trait	TurnServices	baseline	-	-	-
crates/fabric/src/ipc/backends/io_uring.rs	struct	IoUringBackend	baseline	-	-	-
crates/fabric/src/ipc/backends/io_uring_transport.rs	struct	IoUringTransport	baseline	-	-	-
crates/fabric/src/ipc/backends/json_rpc.rs	struct	JsonRpcAdapter	baseline	-	-	-
crates/fabric/src/ipc/backends/json_rpc_transport.rs	struct	JsonRpcTransport	baseline	-	-	-
crates/fabric/src/ipc/backends/manager.rs	enum	IpcBackendKind	baseline	-	-	-
crates/fabric/src/ipc/backends/manager.rs	struct	Environment	baseline	-	-	-
crates/fabric/src/ipc/backends/manager.rs	struct	IpcManager	baseline	-	-	-
crates/fabric/src/ipc/backends/priority_queue.rs	struct	PriorityQueue	baseline	-	-	-
crates/fabric/src/ipc/backends/shared_mem.rs	struct	SharedMemBackend	baseline	-	-	-
crates/fabric/src/ipc/backends/shared_mem.rs	struct	SharedMemRegion	baseline	-	-	-
crates/fabric/src/ipc/backends/shared_mem_transport.rs	struct	SharedMemTransport	baseline	-	-	-
crates/fabric/src/ipc/backends/transport_adapter.rs	struct	IpcBackendAdapter	baseline	-	-	-
crates/fabric/src/ipc/backends/unix_socket.rs	struct	UnixSocketBackend	baseline	-	-	-
crates/fabric/src/ipc/bus/communication_bus.rs	struct	BusConfig	baseline	-	-	-
crates/fabric/src/ipc/bus/communication_bus.rs	struct	CommunicationBus	baseline	-	-	-
crates/fabric/src/ipc/bus/in_process.rs	struct	InProcessTransport	baseline	-	-	-
crates/fabric/src/ipc/bus/in_process.rs	struct	PriorityChannel	baseline	-	-	-
crates/fabric/src/ipc/bus/kernel_bus.rs	struct	CanonicalEventBus	baseline	-	-	-
crates/fabric/src/ipc/bus/kernel_bus.rs	type	KernelEventBus	baseline	-	-	-
crates/fabric/src/ipc/bus/pubsub.rs	struct	PubSubProtocol	baseline	-	-	-
crates/fabric/src/ipc/bus/request_response.rs	struct	RequestResponseProtocol	baseline	-	-	-
crates/fabric/src/ipc/bus_handle.rs	trait	BusHandle	baseline	-	-	-
crates/fabric/src/ipc/envelope.rs	enum	Endpoint	baseline	-	-	-
crates/fabric/src/ipc/envelope.rs	enum	ModuleId	baseline	-	-	-
crates/fabric/src/ipc/envelope.rs	enum	Pattern	baseline	-	-	-
crates/fabric/src/ipc/envelope.rs	enum	Payload	baseline	-	-	-
crates/fabric/src/ipc/envelope.rs	enum	Target	baseline	-	-	-
crates/fabric/src/ipc/envelope.rs	struct	Envelope	baseline	-	-	-
crates/fabric/src/ipc/envelope.rs	type	EnvelopeId	baseline	-	-	-
crates/fabric/src/ipc/envelope_v2.rs	enum	DeliveryPattern	baseline	-	-	-
crates/fabric/src/ipc/envelope_v2.rs	struct	EnvelopeV2	baseline	-	-	-
crates/fabric/src/ipc/envelope_v2.rs	struct	MessageId	baseline	-	-	-
crates/fabric/src/ipc/envelope_v2.rs	struct	SchemaId	baseline	-	-	-
crates/fabric/src/ipc/envelope_v2.rs	struct	Target	baseline	-	-	-
crates/fabric/src/ipc/envelope_v2.rs	struct	UnsupportedSchema	baseline	-	-	-
crates/fabric/src/ipc/ipc_msg.rs	enum	MessageKind	baseline	-	-	-
crates/fabric/src/ipc/ipc_msg.rs	enum	Signal	baseline	-	-	-
crates/fabric/src/ipc/ipc_msg.rs	struct	ForkDirective	baseline	-	-	-
crates/fabric/src/ipc/ipc_msg.rs	struct	ForkResult	baseline	-	-	-
crates/fabric/src/ipc/ipc_msg.rs	struct	GroupId	baseline	-	-	-
crates/fabric/src/ipc/ipc_msg.rs	struct	IpcMessage	baseline	-	-	-
crates/fabric/src/ipc/ipc_types.rs	enum	IpcPreference	baseline	-	-	-
crates/fabric/src/ipc/ipc_types.rs	enum	IpcPriority	baseline	-	-	-
crates/fabric/src/ipc/ipc_types.rs	enum	IpcProbeError	baseline	-	-	-
crates/fabric/src/ipc/ipc_types.rs	enum	MessageType	baseline	-	-	-
crates/fabric/src/ipc/ipc_types.rs	struct	AgentMessage	baseline	-	-	-
crates/fabric/src/ipc/ipc_types.rs	trait	IpcBackend	baseline	-	-	-
crates/fabric/src/ipc/ipc_types.rs	type	AgentId	baseline	-	-	-
crates/fabric/src/ipc/mailbox.rs	enum	DeliveryReceipt	baseline	-	-	-
crates/fabric/src/ipc/mailbox.rs	struct	InProcessMailbox	baseline	-	-	-
crates/fabric/src/ipc/mailbox.rs	struct	InProcessMailboxService	baseline	-	-	-
crates/fabric/src/ipc/mailbox.rs	trait	Mailbox	baseline	-	-	-
crates/fabric/src/ipc/mailbox.rs	trait	MailboxService	baseline	-	-	-
crates/fabric/src/ipc/protocol.rs	trait	Protocol	baseline	-	-	-
crates/fabric/src/ipc/stream.rs	enum	OverflowPolicy	baseline	-	-	-
crates/fabric/src/ipc/stream.rs	enum	StreamEndReason	baseline	-	-	-
crates/fabric/src/ipc/stream.rs	enum	StreamSendError	baseline	-	-	-
crates/fabric/src/ipc/stream.rs	enum	TurnEventV1	baseline	-	-	-
crates/fabric/src/ipc/stream.rs	struct	BoundedStream	baseline	-	-	-
crates/fabric/src/ipc/stream.rs	struct	SchemaRejection	baseline	-	-	-
crates/fabric/src/ipc/stream.rs	struct	StreamConfig	baseline	-	-	-
crates/fabric/src/ipc/stream.rs	struct	StreamSpec	baseline	-	-	-
crates/fabric/src/ipc/stream.rs	struct	TurnEventSender	baseline	-	-	-
crates/fabric/src/ipc/stream.rs	struct	TurnEventStream	baseline	-	-	-
crates/fabric/src/ipc/transport/mod.rs	enum	HealthStatus	baseline	-	-	-
crates/fabric/src/ipc/transport/mod.rs	enum	TransportKind	baseline	-	-	-
crates/fabric/src/ipc/transport/mod.rs	struct	TransportHealth	baseline	-	-	-
crates/fabric/src/ipc/transport/mod.rs	trait	Transport	baseline	-	-	-
crates/fabric/src/ipc/transport/unix_socket_transport.rs	struct	UnixSocketTransport	baseline	-	-	-
crates/fabric/src/kernel/debug.rs	enum	DebugLevel	baseline	-	-	-
crates/fabric/src/kernel/debug.rs	struct	DebugEvent	baseline	-	-	-
crates/fabric/src/kernel/debug.rs	struct	Tracepoint	baseline	-	-	-
crates/fabric/src/kernel/debug.rs	trait	DebugSink	baseline	-	-	-
crates/fabric/src/kernel/debug_bus.rs	struct	DebugBusHook	baseline	-	-	-
crates/fabric/src/kernel/debug_bus.rs	struct	EventFilter	baseline	-	-	-
crates/fabric/src/kernel/debug_bus.rs	struct	EventRecorder	baseline	-	-	-
crates/fabric/src/kernel/debug_bus.rs	struct	PerfCounter	baseline	-	-	-
crates/fabric/src/kernel/debug_bus.rs	struct	PerfSnapshot	baseline	-	-	-
crates/fabric/src/kernel/debug_bus.rs	struct	RecorderSink	baseline	-	-	-
crates/fabric/src/kernel/debug_bus.rs	struct	RecordingMeta	baseline	-	-	-
crates/fabric/src/kernel/debug_bus.rs	struct	SubscriberSink	baseline	-	-	-
crates/fabric/src/kernel/error.rs	enum	BackoffStrategy	baseline	-	-	-
crates/fabric/src/kernel/error.rs	enum	ConfigErrorKind	baseline	-	-	-
crates/fabric/src/kernel/error.rs	enum	DegradationStrategy	baseline	-	-	-
crates/fabric/src/kernel/error.rs	enum	ErrorCategory	baseline	-	-	-
crates/fabric/src/kernel/error.rs	enum	ErrorSeverity	baseline	-	-	-
crates/fabric/src/kernel/error.rs	enum	IpcErrorKind	baseline	-	-	-
crates/fabric/src/kernel/error.rs	enum	LlmErrorKind	baseline	-	-	-
crates/fabric/src/kernel/error.rs	enum	MemoryErrorKind	baseline	-	-	-
crates/fabric/src/kernel/error.rs	enum	PerceptionErrorKind	baseline	-	-	-
crates/fabric/src/kernel/error.rs	enum	RegistryErrorKind	baseline	-	-	-
crates/fabric/src/kernel/error.rs	enum	SandboxErrorKind	baseline	-	-	-
crates/fabric/src/kernel/error.rs	enum	ToolErrorAction	baseline	-	-	-
crates/fabric/src/kernel/error.rs	enum	ToolErrorKind	baseline	-	-	-
crates/fabric/src/kernel/error.rs	struct	AgentError	baseline	-	-	-
crates/fabric/src/kernel/error.rs	struct	DegradationChain	baseline	-	-	-
crates/fabric/src/kernel/observable.rs	struct	SubsystemStatus	baseline	-	-	-
crates/fabric/src/kernel/observable.rs	trait	Observable	baseline	-	-	-
crates/fabric/src/kernel/registry.rs	struct	RegistrationId	baseline	-	-	-
crates/fabric/src/kernel/registry.rs	trait	Registry	baseline	-	-	-
crates/fabric/src/policy/execpolicy.rs	enum	Decision	baseline	-	-	-
crates/fabric/src/policy/execpolicy.rs	enum	NetworkProtocol	baseline	-	-	-
crates/fabric/src/policy/execpolicy.rs	enum	PatternToken	baseline	-	-	-
crates/fabric/src/policy/execpolicy.rs	struct	Evaluation	baseline	-	-	-
crates/fabric/src/policy/execpolicy.rs	struct	NetworkRule	baseline	-	-	-
crates/fabric/src/policy/execpolicy.rs	struct	Policy	baseline	-	-	-
crates/fabric/src/policy/execpolicy.rs	struct	PrefixRule	baseline	-	-	-
crates/fabric/src/policy/permission_authority.rs	trait	PermissionAuthority	baseline	-	-	-
crates/fabric/src/policy/verifier.rs	enum	Verdict	baseline	-	-	-
crates/fabric/src/policy/verifier.rs	struct	NoopVerifier	baseline	-	-	-
crates/fabric/src/policy/verifier.rs	trait	Verifier	baseline	-	-	-
crates/fabric/src/primitives/cognitive.rs	enum	CommitmentStatus	baseline	-	-	-
crates/fabric/src/primitives/cognitive.rs	struct	Commitment	baseline	-	-	-
crates/fabric/src/primitives/cognitive.rs	struct	Hypothesis	baseline	-	-	-
crates/fabric/src/primitives/cognitive.rs	struct	Narrative	baseline	-	-	-
crates/fabric/src/primitives/comm.rs	struct	Command	baseline	-	-	-
crates/fabric/src/primitives/comm.rs	struct	Event	baseline	-	-	-
crates/fabric/src/primitives/comm.rs	struct	Query	baseline	-	-	-
crates/fabric/src/primitives/comm.rs	struct	Stream	baseline	-	-	-
crates/fabric/src/primitives/comm.rs	trait	Mailbox	baseline	-	-	-
crates/fabric/src/protocol/client.rs	enum	ApprovalDecisionRequest	baseline	-	-	-
crates/fabric/src/protocol/client.rs	enum	ClientEvent	baseline	-	-	-
crates/fabric/src/protocol/client.rs	enum	ClientRequest	baseline	-	-	-
